10-digit PSGC,Name,Geographic Level,Old names,City Class,"Income
Classification","Urban / Rural
(based on 2020 CPH)",Population,Status,Region_Code,Province_Code,CityMunicipality_Code,Barangay_Code,PSGC_Code,Geographic_Level
1380601052,Barangay 52,Bgy,,,,U,2732,,13,806,01,052,1306001052,5
1380601053,Barangay 53,Bgy,,,,U,2916,,13,806,01,053,1306001053,5
1380601054,Barangay 54,Bgy,,,,U,1648,,13,806,01,054,1306001054,5
1380601055,Barangay 55,Bgy,,,,U,2492,,13,806,01,055,1306001055,5
1380601056,Barangay 56,Bgy,,,,U,3457,,13,806,01,056,1306001056,5
1380601057,Barangay 57,Bgy,,,,U,882,,13,806,01,057,1306001057,5
1380601058,Barangay 58,Bgy,,,,U,3719,,13,806,01,058,1306001058,5
1380601059,Barangay 59,Bgy,,,,U,1112,,13,806,01,059,1306001059,5
1380601060,Barangay 60,Bgy,,,,U,4503,,13,806,01,060,1306001060,5
1380601061,Barangay 61,Bgy,,,,U,1022,,13,806,01,061,1306001061,5
1380601062,Barangay 62,Bgy,,,,U,1967,,13,806,01,062,1306001062,5
1380601063,Barangay 63,Bgy,,,,U,1448,,13,806,01,063,1306001063,5
1380601064,Barangay 64,Bgy,,,,U,495,,13,806,01,064,1306001064,5
1380601065,Barangay 65,Bgy,,,,U,1631,,13,806,01,065,1306001065,5
1380601066,Barangay 66,Bgy,,,,U,2956,,13,806,01,066,1306001066,5
1380601067,Barangay 67,Bgy,,,,U,4083,,13,806,01,067,1306001067,5
1380601068,Barangay 68,Bgy,,,,U,1115,,13,806,01,068,1306001068,5
1380601069,Barangay 69,Bgy,,,,U,1968,,13,806,01,069,1306001069,5
1380601070,Barangay 70,Bgy,,,,U,2344,,13,806,01,070,1306001070,5
1380601071,Barangay 71,Bgy,,,,U,3417,,13,806,01,071,1306001071,5
1380601072,Barangay 72,Bgy,,,,U,3233,,13,806,01,072,1306001072,5
1380601073,Barangay 73,Bgy,,,,U,2478,,13,806,01,073,1306001073,5
1380601074,Barangay 74,Bgy,,,,U,1039,,13,806,01,074,1306001074,5
1380601075,Barangay 75,Bgy,,,,U,1350,,13,806,01,075,1306001075,5
1380601076,Barangay 76,Bgy,,,,U,1844,,13,806,01,076,1306001076,5
1380601077,Barangay 77,Bgy,,,,U,1372,,13,806,01,077,1306001077,5
1380601078,Barangay 78,Bgy,,,,U,1221,,13,806,01,078,1306001078,5
1380601079,Barangay 79,Bgy,,,,U,1520,,13,806,01,079,1306001079,5
1380601080,Barangay 80,Bgy,,,,U,2553,,13,806,01,080,1306001080,5
1380601081,Barangay 81,Bgy,,,,U,1815,,13,806,01,081,1306001081,5
1380601082,Barangay 82,Bgy,,,,U,2642,,13,806,01,082,1306001082,5
1380601083,Barangay 83,Bgy,,,,U,1473,,13,806,01,083,1306001083,5
1380601084,Barangay 84,Bgy,,,,U,1141,,13,806,01,084,1306001084,5
1380601085,Barangay 85,Bgy,,,,U,4032,,13,806,01,085,1306001085,5
1380601086,Barangay 86,Bgy,,,,U,1415,,13,806,01,086,1306001086,5
1380601087,Barangay 87,Bgy,,,,U,1633,,13,806,01,087,1306001087,5
1380601088,Barangay 88,Bgy,,,,U,1096,,13,806,01,088,1306001088,5
1380601089,Barangay 89,Bgy,,,,U,720,,13,806,01,089,1306001089,5
1380601090,Barangay 90,Bgy,,,,U,630,,13,806,01,090,1306001090,5
1380601091,Barangay 91,Bgy,,,,U,4552,,13,806,01,091,1306001091,5
1380601092,Barangay 92,Bgy,,,,U,2639,,13,806,01,092,1306001092,5
1380601093,Barangay 93,Bgy,,,,U,3960,,13,806,01,093,1306001093,5
1380601094,Barangay 94,Bgy,,,,U,2178,,13,806,01,094,1306001094,5
1380601095,Barangay 95,Bgy,,,,U,5543,,13,806,01,095,1306001095,5
1380601096,Barangay 96,Bgy,,,,U,2100,,13,806,01,096,1306001096,5
1380601097,Barangay 97,Bgy,,,,U,3634,,13,806,01,097,1306001097,5
1380601098,Barangay 98,Bgy,,,,U,1899,,13,806,01,098,1306001098,5
1380601099,Barangay 99,Bgy,,,,U,6310,,13,806,01,099,1306001099,5
1380601100,Barangay 100,Bgy,,,,U,2222,,13,806,01,000,1306001000,5
1380601101,Barangay 101,Bgy,,,,U,15358,,13,806,01,001,1306001001,5
1380601102,Barangay 102,Bgy,,,,U,4157,,13,806,01,002,1306001002,5
1380601103,Barangay 103,Bgy,,,,U,4772,,13,806,01,003,1306001003,5
1380601104,Barangay 104,Bgy,,,,U,5741,,13,806,01,004,1306001004,5
1380601105,Barangay 105,Bgy,,,,U,24971,,13,806,01,005,1306001005,5
1380601106,Barangay 106,Bgy,,,,U,2513,,13,806,01,006,1306001006,5
1380601107,Barangay 107,Bgy,,,,U,7003,,13,806,01,007,1306001007,5
1380601108,Barangay 108,Bgy,,,,U,5391,,13,806,01,008,1306001008,5
1380601109,Barangay 109,Bgy,,,,U,3254,,13,806,01,009,1306001009,5
1380601110,Barangay 110,Bgy,,,,U,2677,,13,806,01,010,1306001010,5
1380601111,Barangay 111,Bgy,,,,U,2661,,13,806,01,011,1306001011,5
1380601112,Barangay 112,Bgy,,,,U,5593,,13,806,01,012,1306001012,5
1380601116,Barangay 116,Bgy,,,,U,5943,,13,806,01,016,1306001016,5
1380601117,Barangay 117,Bgy,,,,U,4160,,13,806,01,017,1306001017,5
1380601118,Barangay 118,Bgy,,,,U,10840,,13,806,01,018,1306001018,5
1380601119,Barangay 119,Bgy,,,,U,2345,,13,806,01,019,1306001019,5
1380601120,Barangay 120,Bgy,,,,U,3873,,13,806,01,020,1306001020,5
1380601121,Barangay 121,Bgy,,,,U,4511,,13,806,01,021,1306001021,5
1380601122,Barangay 122,Bgy,,,,U,3824,,13,806,01,022,1306001022,5
1380601123,Barangay 123,Bgy,,,,U,8660,,13,806,01,023,1306001023,5
1380601124,Barangay 124,Bgy,,,,U,159,,13,806,01,024,1306001024,5
1380601125,Barangay 125,Bgy,,,,U,4510,,13,806,01,025,1306001025,5
1380601126,Barangay 126,Bgy,,,,U,1162,,13,806,01,026,1306001026,5
1380601127,Barangay 127,Bgy,,,,U,565,,13,806,01,027,1306001027,5
1380601128,Barangay 128,Bgy,,,,U,23702,,13,806,01,028,1306001028,5
1380601129,Barangay 129,Bgy,,,,U,5716,,13,806,01,029,1306001029,5
1380601130,Barangay 130,Bgy,,,,U,1758,,13,806,01,030,1306001030,5
1380601131,Barangay 131,Bgy,,,,U,1621,,13,806,01,031,1306001031,5
1380601132,Barangay 132,Bgy,,,,U,925,,13,806,01,032,1306001032,5
1380601133,Barangay 133,Bgy,,,,U,2115,,13,806,01,033,1306001033,5
1380601134,Barangay 134,Bgy,,,,U,1058,,13,806,01,034,1306001034,5
1380601135,Barangay 135,Bgy,,,,U,1935,,13,806,01,035,1306001035,5
1380601136,Barangay 136,Bgy,,,,U,1197,,13,806,01,036,1306001036,5
1380601137,Barangay 137,Bgy,,,,U,911,,13,806,01,037,1306001037,5
1380601138,Barangay 138,Bgy,,,,U,2939,,13,806,01,038,1306001038,5
1380601139,Barangay 139,Bgy,,,,U,371,,13,806,01,039,1306001039,5
1380601140,Barangay 140,Bgy,,,,U,543,,13,806,01,040,1306001040,5
1380601141,Barangay 141,Bgy,,,,U,529,,13,806,01,041,1306001041,5
1380601142,Barangay 142,Bgy,,,,U,1710,,13,806,01,042,1306001042,5
1380601143,Barangay 143,Bgy,,,,U,1401,,13,806,01,043,1306001043,5
1380601144,Barangay 144,Bgy,,,,U,880,,13,806,01,044,1306001044,5
1380601145,Barangay 145,Bgy,,,,U,1029,,13,806,01,045,1306001045,5
1380601146,Barangay 146,Bgy,,,,U,2895,,13,806,01,046,1306001046,5
1380601147,Barangay 147,Bgy,,,,U,2275,,13,806,01,047,1306001047,5
1380601148,Barangay 148,Bgy,,,,U,2333,,13,806,01,048,1306001048,5
1380601149,Barangay 149,Bgy,,,,U,1554,,13,806,01,049,1306001049,5
1380601150,Barangay 150,Bgy,,,,U,2277,,13,806,01,050,1306001050,5
1380601151,Barangay 151,Bgy,,,,U,1639,,13,806,01,051,1306001051,5
1380601152,Barangay 152,Bgy,,,,U,6218,,13,806,01,052,1306001052,5
1380601153,Barangay 153,Bgy,,,,U,2051,,13,806,01,053,1306001053,5
1380601154,Barangay 154,Bgy,,,,U,948,,13,806,01,054,1306001054,5
1380601155,Barangay 155,Bgy,,,,U,3257,,13,806,01,055,1306001055,5
1380601156,Barangay 156,Bgy,,,,U,1615,,13,806,01,056,1306001056,5
1380601157,Barangay 157,Bgy,,,,U,1505,,13,806,01,057,1306001057,5
1380601158,Barangay 158,Bgy,,,,U,1934,,13,806,01,058,1306001058,5
1380601159,Barangay 159,Bgy,,,,U,1558,,13,806,01,059,1306001059,5
1380601160,Barangay 160,Bgy,,,,U,1256,,13,806,01,060,1306001060,5
1380601161,Barangay 161,Bgy,,,,U,1004,,13,806,01,061,1306001061,5
1380601162,Barangay 162,Bgy,,,,U,556,,13,806,01,062,1306001062,5
1380601163,Barangay 163,Bgy,,,,U,3840,,13,806,01,063,1306001063,5
1380601164,Barangay 164,Bgy,,,,U,1807,,13,806,01,064,1306001064,5
1380601165,Barangay 165,Bgy,,,,U,1014,,13,806,01,065,1306001065,5
1380601166,Barangay 166,Bgy,,,,U,882,,13,806,01,066,1306001066,5
1380601167,Barangay 167,Bgy,,,,U,926,,13,806,01,067,1306001067,5
1380601168,Barangay 168,Bgy,,,,U,1387,,13,806,01,068,1306001068,5
1380601169,Barangay 169,Bgy,,,,U,914,,13,806,01,069,1306001069,5
1380601170,Barangay 170,Bgy,,,,U,1378,,13,806,01,070,1306001070,5
1380601171,Barangay 171,Bgy,,,,U,1124,,13,806,01,071,1306001071,5
1380601172,Barangay 172,Bgy,,,,U,1210,,13,806,01,072,1306001072,5
1380601173,Barangay 173,Bgy,,,,U,1616,,13,806,01,073,1306001073,5
1380601174,Barangay 174,Bgy,,,,U,715,,13,806,01,074,1306001074,5
1380601175,Barangay 175,Bgy,,,,U,988,,13,806,01,075,1306001075,5
1380601176,Barangay 176,Bgy,,,,U,1278,,13,806,01,076,1306001076,5
1380601177,Barangay 177,Bgy,,,,U,3308,,13,806,01,077,1306001077,5
1380601178,Barangay 178,Bgy,,,,U,1519,,13,806,01,078,1306001078,5
1380601179,Barangay 179,Bgy,,,,U,1021,,13,806,01,079,1306001079,5
1380601180,Barangay 180,Bgy,,,,U,2145,,13,806,01,080,1306001080,5
1380601181,Barangay 181,Bgy,,,,U,2773,,13,806,01,081,1306001081,5
1380601182,Barangay 182,Bgy,,,,U,3936,,13,806,01,082,1306001082,5
1380601183,Barangay 183,Bgy,,,,U,8424,,13,806,01,083,1306001083,5
1380601184,Barangay 184,Bgy,,,,U,3311,,13,806,01,084,1306001084,5
1380601185,Barangay 185,Bgy,,,,U,3532,,13,806,01,085,1306001085,5
1380601186,Barangay 186,Bgy,,,,U,1678,,13,806,01,086,1306001086,5
1380601187,Barangay 187,Bgy,,,,U,886,,13,806,01,087,1306001087,5
1380601188,Barangay 188,Bgy,,,,U,865,,13,806,01,088,1306001088,5
1380601189,Barangay 189,Bgy,,,,U,1481,,13,806,01,089,1306001089,5
1380601190,Barangay 190,Bgy,,,,U,1232,,13,806,01,090,1306001090,5
1380601191,Barangay 191,Bgy,,,,U,703,,13,806,01,091,1306001091,5
1380601192,Barangay 192,Bgy,,,,U,1878,,13,806,01,092,1306001092,5
1380601193,Barangay 193,Bgy,,,,U,979,,13,806,01,093,1306001093,5
1380601194,Barangay 194,Bgy,,,,U,775,,13,806,01,094,1306001094,5
1380601195,Barangay 195,Bgy,,,,U,1401,,13,806,01,095,1306001095,5
1380601196,Barangay 196,Bgy,,,,U,1631,,13,806,01,096,1306001096,5
1380601197,Barangay 197,Bgy,,,,U,523,,13,806,01,097,1306001097,5
1380601198,Barangay 198,Bgy,,,,U,5032,,13,806,01,098,1306001098,5
1380601199,Barangay 199,Bgy,,,,U,3471,,13,806,01,099,1306001099,5
1380601200,Barangay 200,Bgy,,,,U,1666,,13,806,01,000,1306001000,5
1380601201,Barangay 201,Bgy,,,,U,1152,,13,806,01,001,1306001001,5
1380601202,Barangay 202,Bgy,,,,U,1420,,13,806,01,002,1306001002,5
1380601203,Barangay 202-A,Bgy,,,,U,1213,,13,806,01,003,1306001003,5
1380601204,Barangay 203,Bgy,,,,U,2462,,13,806,01,004,1306001004,5
1380601205,Barangay 204,Bgy,,,,U,2684,,13,806,01,005,1306001005,5
1380601206,Barangay 205,Bgy,,,,U,1760,,13,806,01,006,1306001006,5
1380601207,Barangay 206,Bgy,,,,U,2433,,13,806,01,007,1306001007,5
1380601208,Barangay 207,Bgy,,,,U,1541,,13,806,01,008,1306001008,5
1380601209,Barangay 208,Bgy,,,,U,635,,13,806,01,009,1306001009,5
1380601210,Barangay 209,Bgy,,,,U,5075,,13,806,01,010,1306001010,5
1380601211,Barangay 210,Bgy,,,,U,3212,,13,806,01,011,1306001011,5
1380601212,Barangay 211,Bgy,,,,U,2007,,13,806,01,012,1306001012,5
1380601213,Barangay 212,Bgy,,,,U,2675,,13,806,01,013,1306001013,5
1380601214,Barangay 213,Bgy,,,,U,3231,,13,806,01,014,1306001014,5
1380601215,Barangay 214,Bgy,,,,U,1577,,13,806,01,015,1306001015,5
1380601216,Barangay 215,Bgy,,,,U,3106,,13,806,01,016,1306001016,5
1380601217,Barangay 216,Bgy,,,,U,2431,,13,806,01,017,1306001017,5
1380601218,Barangay 217,Bgy,,,,U,1263,,13,806,01,018,1306001018,5
1380601219,Barangay 218,Bgy,,,,U,321,,13,806,01,019,1306001019,5
1380601220,Barangay 219,Bgy,,,,U,1080,,13,806,01,020,1306001020,5
1380601221,Barangay 220,Bgy,,,,U,1270,,13,806,01,021,1306001021,5
1380601222,Barangay 221,Bgy,,,,U,3353,,13,806,01,022,1306001022,5
1380601223,Barangay 222,Bgy,,,,U,2040,,13,806,01,023,1306001023,5
1380601224,Barangay 223,Bgy,,,,U,1629,,13,806,01,024,1306001024,5
1380601225,Barangay 224,Bgy,,,,U,1069,,13,806,01,025,1306001025,5
1380601226,Barangay 225,Bgy,,,,U,2419,,13,806,01,026,1306001026,5
1380601227,Barangay 226,Bgy,,,,U,1562,,13,806,01,027,1306001027,5
1380601228,Barangay 227,Bgy,,,,U,1836,,13,806,01,028,1306001028,5
1380601229,Barangay 228,Bgy,,,,U,3010,,13,806,01,029,1306001029,5
1380601230,Barangay 229,Bgy,,,,U,1545,,13,806,01,030,1306001030,5
1380601231,Barangay 230,Bgy,,,,U,2364,,13,806,01,031,1306001031,5
1380601232,Barangay 231,Bgy,,,,U,1888,,13,806,01,032,1306001032,5
1380601233,Barangay 232,Bgy,,,,U,1778,,13,806,01,033,1306001033,5
1380601234,Barangay 233,Bgy,,,,U,735,,13,806,01,034,1306001034,5
1380601235,Barangay 234,Bgy,,,,U,1945,,13,806,01,035,1306001035,5
1380601236,Barangay 235,Bgy,,,,U,1557,,13,806,01,036,1306001036,5
1380601237,Barangay 236,Bgy,,,,U,801,,13,806,01,037,1306001037,5
1380601238,Barangay 237,Bgy,,,,U,452,,13,806,01,038,1306001038,5
1380601239,Barangay 238,Bgy,,,,U,364,,13,806,01,039,1306001039,5
1380601240,Barangay 239,Bgy,,,,U,1785,,13,806,01,040,1306001040,5
1380601241,Barangay 240,Bgy,,,,U,56,,13,806,01,041,1306001041,5
1380601242,Barangay 241,Bgy,,,,U,447,,13,806,01,042,1306001042,5
1380601243,Barangay 242,Bgy,,,,U,448,,13,806,01,043,1306001043,5
1380601244,Barangay 243,Bgy,,,,U,436,,13,806,01,044,1306001044,5
1380601245,Barangay 244,Bgy,,,,U,640,,13,806,01,045,1306001045,5
1380601246,Barangay 245,Bgy,,,,U,281,,13,806,01,046,1306001046,5
1380601247,Barangay 246,Bgy,,,,U,1254,,13,806,01,047,1306001047,5
1380601248,Barangay 247,Bgy,,,,U,737,,13,806,01,048,1306001048,5
1380601249,Barangay 248,Bgy,,,,U,503,,13,806,01,049,1306001049,5
1380601250,Barangay 249,Bgy,,,,U,1610,,13,806,01,050,1306001050,5
1380601251,Barangay 250,Bgy,,,,U,1182,,13,806,01,051,1306001051,5
1380601252,Barangay 251,Bgy,,,,U,1181,,13,806,01,052,1306001052,5
1380601253,Barangay 252,Bgy,,,,U,910,,13,806,01,053,1306001053,5
1380601254,Barangay 253,Bgy,,,,U,1329,,13,806,01,054,1306001054,5
1380601255,Barangay 254,Bgy,,,,U,3713,,13,806,01,055,1306001055,5
1380601256,Barangay 255,Bgy,,,,U,1086,,13,806,01,056,1306001056,5
1380601257,Barangay 256,Bgy,,,,U,1030,,13,806,01,057,1306001057,5
1380601258,Barangay 257,Bgy,,,,U,1308,,13,806,01,058,1306001058,5
1380601259,Barangay 258,Bgy,,,,U,1181,,13,806,01,059,1306001059,5
1380601260,Barangay 259,Bgy,,,,U,2090,,13,806,01,060,1306001060,5
1380601261,Barangay 260,Bgy,,,,U,1645,,13,806,01,061,1306001061,5
1380601262,Barangay 261,Bgy,,,,U,735,,13,806,01,062,1306001062,5
1380601263,Barangay 262,Bgy,,,,U,1736,,13,806,01,063,1306001063,5
1380601264,Barangay 263,Bgy,,,,U,1306,,13,806,01,064,1306001064,5
1380601265,Barangay 264,Bgy,,,,U,2443,,13,806,01,065,1306001065,5
1380601266,Barangay 265,Bgy,,,,U,125,,13,806,01,066,1306001066,5
1380601267,Barangay 266,Bgy,,,,U,1665,,13,806,01,067,1306001067,5
1380601268,Barangay 267,Bgy,,,,U,1952,,13,806,01,068,1306001068,5
1380602000,Binondo,SubMun,,,,,20491,,13,806,02,000,1306002000,6
1380602001,Barangay 287,Bgy,,,,U,2546,,13,806,02,001,1306002001,5
1380602002,Barangay 288,Bgy,,,,U,2538,,13,806,02,002,1306002002,5
1380602003,Barangay 289,Bgy,,,,U,1017,,13,806,02,003,1306002003,5
1380602004,Barangay 290,Bgy,,,,U,1093,,13,806,02,004,1306002004,5
1380602005,Barangay 291,Bgy,,,,U,2279,,13,806,02,005,1306002005,5
1380602006,Barangay 292,Bgy,,,,U,2846,,13,806,02,006,1306002006,5
1380602007,Barangay 293,Bgy,,,,U,3565,,13,806,02,007,1306002007,5
1380602008,Barangay 294,Bgy,,,,U,1881,,13,806,02,008,1306002008,5
1380602009,Barangay 295,Bgy,,,,U,1531,,13,806,02,009,1306002009,5
1380602010,Barangay 296,Bgy,,,,U,1195,,13,806,02,010,1306002010,5
1380603000,Quiapo,SubMun,,,,,29846,,13,806,03,000,1306003000,6
1380603003,Barangay 383,Bgy,,,,U,2267,,13,806,03,003,1306003003,5
1380603004,Barangay 384,Bgy,,,,U,3511,,13,806,03,004,1306003004,5
1380603005,Barangay 385,Bgy,,,,U,3406,,13,806,03,005,1306003005,5
1380603006,Barangay 386,Bgy,,,,U,1213,,13,806,03,006,1306003006,5
1380603007,Barangay 387,Bgy,,,,U,2654,,13,806,03,007,1306003007,5
1380603008,Barangay 388,Bgy,,,,U,1260,,13,806,03,008,1306003008,5
1380603009,Barangay 389,Bgy,,,,U,1174,,13,806,03,009,1306003009,5
1380603010,Barangay 390,Bgy,,,,U,792,,13,806,03,010,1306003010,5
1380603011,Barangay 391,Bgy,,,,U,2558,,13,806,03,011,1306003011,5
1380603012,Barangay 392,Bgy,,,,U,695,,13,806,03,012,1306003012,5
1380603013,Barangay 393,Bgy,,,,U,4073,,13,806,03,013,1306003013,5
1380603014,Barangay 394,Bgy,,,,U,1433,,13,806,03,014,1306003014,5
1380603015,Barangay 306,Bgy,,,,U,1248,,13,806,03,015,1306003015,5
1380603016,Barangay 307,Bgy,,,,U,1378,,13,806,03,016,1306003016,5
1380603017,Barangay 308,Bgy,,,,U,1033,,13,806,03,017,1306003017,5
1380603018,Barangay 309,Bgy,,,,U,1151,,13,806,03,018,1306003018,5
1380604000,San Nicolas,SubMun,,,,,42957,,13,806,04,000,1306004000,6
1380604001,Barangay 268,Bgy,,,,U,489,,13,806,04,001,1306004001,5
1380604002,Barangay 269,Bgy,,,,U,904,,13,806,04,002,1306004002,5
1380604003,Barangay 270,Bgy,,,,U,918,,13,806,04,003,1306004003,5
1380604004,Barangay 271,Bgy,,,,U,633,,13,806,04,004,1306004004,5
1380604005,Barangay 272,Bgy,,,,U,1064,,13,806,04,005,1306004005,5
1380604006,Barangay 273,Bgy,,,,U,825,,13,806,04,006,1306004006,5
1380604007,Barangay 274,Bgy,,,,U,1944,,13,806,04,007,1306004007,5
1380604008,Barangay 275,Bgy,,,,U,19809,,13,806,04,008,1306004008,5
1380604009,Barangay 276,Bgy,,,,U,2543,,13,806,04,009,1306004009,5
1380604014,Barangay 281,Bgy,,,,U,2288,,13,806,04,014,1306004014,5
1380604015,Barangay 282,Bgy,,,,U,2458,,13,806,04,015,1306004015,5
1380604016,Barangay 283,Bgy,,,,U,1345,,13,806,04,016,1306004016,5
1380604017,Barangay 284,Bgy,,,,U,961,,13,806,04,017,1306004017,5
1380604018,Barangay 285,Bgy,,,,U,2066,,13,806,04,018,1306004018,5
1380604019,Barangay 286,Bgy,,,,U,4710,,13,806,04,019,1306004019,5
1380605000,Santa Cruz,SubMun,,,,,126735,,13,806,05,000,1306005000,6
1380605001,Barangay 297,Bgy,,,,U,2005,,13,806,05,001,1306005001,5
1380605002,Barangay 298,Bgy,,,,U,1020,,13,806,05,002,1306005002,5
1380605003,Barangay 299,Bgy,,,,U,1300,,13,806,05,003,1306005003,5
1380605004,Barangay 300,Bgy,,,,U,981,,13,806,05,004,1306005004,5
1380605005,Barangay 301,Bgy,,,,U,448,,13,806,05,005,1306005005,5
1380605006,Barangay 302,Bgy,,,,U,654,,13,806,05,006,1306005006,5
1380605007,Barangay 303,Bgy,,,,U,641,,13,806,05,007,1306005007,5
1380605008,Barangay 304,Bgy,,,,U,298,,13,806,05,008,1306005008,5
1380605009,Barangay 305,Bgy,,,,U,645,,13,806,05,009,1306005009,5
1380605012,Barangay 310,Bgy,,,,U,13602,,13,806,05,012,1306005012,5
1380605013,Barangay 311,Bgy,,,,U,2401,,13,806,05,013,1306005013,5
1380605014,Barangay 312,Bgy,,,,U,3328,,13,806,05,014,1306005014,5
1380605015,Barangay 313,Bgy,,,,U,2848,,13,806,05,015,1306005015,5
1380605016,Barangay 314,Bgy,,,,U,2064,,13,806,05,016,1306005016,5
1380605017,Barangay 315,Bgy,,,,U,1786,,13,806,05,017,1306005017,5
1380605018,Barangay 316,Bgy,,,,U,829,,13,806,05,018,1306005018,5
1380605019,Barangay 317,Bgy,,,,U,1542,,13,806,05,019,1306005019,5
1380605020,Barangay 318,Bgy,,,,U,740,,13,806,05,020,1306005020,5
1380605021,Barangay 319,Bgy,,,,U,1209,,13,806,05,021,1306005021,5
1380605022,Barangay 320,Bgy,,,,U,1300,,13,806,05,022,1306005022,5
1380605023,Barangay 321,Bgy,,,,U,240,,13,806,05,023,1306005023,5
1380605024,Barangay 322,Bgy,,,,U,799,,13,806,05,024,1306005024,5
1380605025,Barangay 323,Bgy,,,,U,1060,,13,806,05,025,1306005025,5
1380605026,Barangay 324,Bgy,,,,U,605,,13,806,05,026,1306005026,5
1380605027,Barangay 325,Bgy,,,,U,522,,13,806,05,027,1306005027,5
1380605028,Barangay 326,Bgy,,,,U,825,,13,806,05,028,1306005028,5
1380605029,Barangay 327,Bgy,,,,U,1239,,13,806,05,029,1306005029,5
1380605030,Barangay 328,Bgy,,,,U,679,,13,806,05,030,1306005030,5
1380605031,Barangay 329,Bgy,,,,U,439,,13,806,05,031,1306005031,5
1380605032,Barangay 330,Bgy,,,,U,2244,,13,806,05,032,1306005032,5
1380605033,Barangay 331,Bgy,,,,U,924,,13,806,05,033,1306005033,5
1380605034,Barangay 332,Bgy,,,,U,582,,13,806,05,034,1306005034,5
1380605035,Barangay 333,Bgy,,,,U,877,,13,806,05,035,1306005035,5
1380605036,Barangay 334,Bgy,,,,U,1461,,13,806,05,036,1306005036,5
1380605037,Barangay 335,Bgy,,,,U,1350,,13,806,05,037,1306005037,5
1380605038,Barangay 336,Bgy,,,,U,2134,,13,806,05,038,1306005038,5
1380605039,Barangay 337,Bgy,,,,U,1386,,13,806,05,039,1306005039,5
1380605040,Barangay 338,Bgy,,,,U,1378,,13,806,05,040,1306005040,5
1380605041,Barangay 339,Bgy,,,,U,1265,,13,806,05,041,1306005041,5
1380605042,Barangay 340,Bgy,,,,U,2009,,13,806,05,042,1306005042,5
1380605043,Barangay 341,Bgy,,,,U,1463,,13,806,05,043,1306005043,5
1380605044,Barangay 342,Bgy,,,,U,1634,,13,806,05,044,1306005044,5
1380605045,Barangay 343,Bgy,,,,U,2209,,13,806,05,045,1306005045,5
1380605046,Barangay 344,Bgy,,,,U,536,,13,806,05,046,1306005046,5
1380605047,Barangay 345,Bgy,,,,U,1149,,13,806,05,047,1306005047,5
1380605048,Barangay 346,Bgy,,,,U,1511,,13,806,05,048,1306005048,5
1380605049,Barangay 347,Bgy,,,,U,1266,,13,806,05,049,1306005049,5
1380605050,Barangay 348,Bgy,,,,U,1249,,13,806,05,050,1306005050,5
1380605051,Barangay 349,Bgy,,,,U,788,,13,806,05,051,1306005051,5
1380605052,Barangay 350,Bgy,,,,U,6776,,13,806,05,052,1306005052,5
1380605053,Barangay 351,Bgy,,,,U,3401,,13,806,05,053,1306005053,5
1380605054,Barangay 352,Bgy,,,,U,1342,,13,806,05,054,1306005054,5
1380605055,Barangay 353,Bgy,,,,U,2232,,13,806,05,055,1306005055,5
1380605056,Barangay 354,Bgy,,,,U,1810,,13,806,05,056,1306005056,5
1380605057,Barangay 355,Bgy,,,,U,970,,13,806,05,057,1306005057,5
1380605058,Barangay 356,Bgy,,,,U,505,,13,806,05,058,1306005058,5
1380605059,Barangay 357,Bgy,,,,U,736,,13,806,05,059,1306005059,5
1380605060,Barangay 358,Bgy,,,,U,1029,,13,806,05,060,1306005060,5
1380605061,Barangay 359,Bgy,,,,U,410,,13,806,05,061,1306005061,5
1380605062,Barangay 360,Bgy,,,,U,741,,13,806,05,062,1306005062,5
1380605063,Barangay 361,Bgy,,,,U,715,,13,806,05,063,1306005063,5
1380605064,Barangay 362,Bgy,,,,U,252,,13,806,05,064,1306005064,5
1380605065,Barangay 363,Bgy,,,,U,559,,13,806,05,065,1306005065,5
1380605066,Barangay 364,Bgy,,,,U,1985,,13,806,05,066,1306005066,5
1380605067,Barangay 365,Bgy,,,,U,1278,,13,806,05,067,1306005067,5
1380605069,Barangay 366,Bgy,,,,U,1193,,13,806,05,069,1306005069,5
1380605070,Barangay 367,Bgy,,,,U,1708,,13,806,05,070,1306005070,5
1380605071,Barangay 368,Bgy,,,,U,1337,,13,806,05,071,1306005071,5
1380605072,Barangay 369,Bgy,,,,U,1396,,13,806,05,072,1306005072,5
1380605073,Barangay 370,Bgy,,,,U,772,,13,806,05,073,1306005073,5
1380605074,Barangay 371,Bgy,,,,U,842,,13,806,05,074,1306005074,5
1380605075,Barangay 372,Bgy,,,,U,4136,,13,806,05,075,1306005075,5
1380605076,Barangay 373,Bgy,,,,U,3788,,13,806,05,076,1306005076,5
1380605077,Barangay 374,Bgy,,,,U,3277,,13,806,05,077,1306005077,5
1380605078,Barangay 375,Bgy,,,,U,3909,,13,806,05,078,1306005078,5
1380605079,Barangay 376,Bgy,,,,U,930,,13,806,05,079,1306005079,5
1380605080,Barangay 377,Bgy,,,,U,578,,13,806,05,080,1306005080,5
1380605081,Barangay 378,Bgy,,,,U,602,,13,806,05,081,1306005081,5
1380605082,Barangay 379,Bgy,,,,U,654,,13,806,05,082,1306005082,5
1380605083,Barangay 380,Bgy,,,,U,921,,13,806,05,083,1306005083,5
1380605084,Barangay 381,Bgy,,,,U,1591,,13,806,05,084,1306005084,5
1380605085,Barangay 382,Bgy,,,,U,896,,13,806,05,085,1306005085,5
